Customer ID;Tenure Months;Location;Device Class;Games Product;Music Product;Education Product;Call Center;Video Product;Use MyApp;Payment Method;Monthly Purchase (Thou. IDR);Churn Label;Longitude;Latitude;CLTV (Predicted Thou. IDR)
2100;1;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,025;No;107,60981;-6,91474;6168,5
2101;22;Bandung;High End;Yes;No;No;Yes;No;Yes;Pulsa;115,765;No;107,60981;-6,91474;7122,7
2102;43;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;149,565;No;107,60981;-6,91474;5349,5
2103;5;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,155;No;106,81667;-6,20000;7068,1
2104;51;Jakarta;High End;Yes;Yes;No;Yes;Yes;Yes;Credit;143,065;No;106,81667;-6,20000;7285,2
2105;71;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;25,87;No;106,81667;-6,20000;6900,4
2106;35;Jakarta;High End;No;No;No;Yes;Yes;No;Credit;118,95;No;106,81667;-6,20000;4702,1
2107;72;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;78;No;106,81667;-6,20000;7112,3
2108;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;58,24;No;106,81667;-6,20000;2949,7
2109;9;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;63,18;No;106,81667;-6,20000;5930,6
2110;69;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;Yes;Debit;78,065;No;106,81667;-6,20000;7004,4
2111;52;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Credit;133,51;No;106,81667;-6,20000;5257,2
2112;11;Jakarta;High End;No;No;No;Yes;Yes;No;Pulsa;107,77;No;106,81667;-6,20000;5736,9
2113;28;Jakarta;Mid End;No;No;No;No;Yes;No;Pulsa;46,67;No;106,81667;-6,20000;7077,2
2114;17;Jakarta;High End;No;No;Yes;No;No;No;Credit;107,445;No;106,81667;-6,20000;4880,2
2115;35;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,805;No;106,81667;-6,20000;5430,1
2116;8;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;24,96;No;106,81667;-6,20000;6853,6
2117;46;Jakarta;High End;No;Yes;Yes;No;Yes;No;Credit;123,37;No;106,81667;-6,20000;6910,8
2118;68;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;114,595;No;106,81667;-6,20000;7190,3
2119;36;Jakarta;High End;No;Yes;No;No;Yes;Yes;Credit;123,24;No;106,81667;-6,20000;3649,1
2120;32;Jakarta;Mid End;No;Yes;No;Yes;No;No;Debit;71,045;No;106,81667;-6,20000;5258,5
2121;71;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;111,475;No;106,81667;-6,20000;5833,1
2122;66;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Debit;87,685;No;106,81667;-6,20000;5423,6
2123;63;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,65;No;106,81667;-6,20000;7796,1
2124;41;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;26,325;No;106,81667;-6,20000;5163,6
2125;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;93,73;No;106,81667;-6,20000;5761,6
2126;70;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,285;No;106,81667;-6,20000;7202
2127;23;Jakarta;Mid End;No;No;No;No;Yes;Yes;Pulsa;58,435;No;106,81667;-6,20000;4222,4
2128;64;Jakarta;High End;Yes;Yes;Yes;No;No;Yes;Debit;126,1;No;106,81667;-6,20000;5268,9
2129;37;Jakarta;Mid End;Yes;No;Yes;Yes;No;No;Credit;81,64;No;106,81667;-6,20000;6797,7
2130;17;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;57,98;No;106,81667;-6,20000;2769
2131;7;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;115,895;No;106,81667;-6,20000;3139,5
2132;16;Jakarta;Mid End;Yes;No;No;No;No;No;Pulsa;70,33;No;106,81667;-6,20000;2958,8
2133;64;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Pulsa;136,825;No;106,81667;-6,20000;7386,6
2134;42;Jakarta;High End;Yes;No;No;No;Yes;Yes;Pulsa;126,23;No;106,81667;-6,20000;2821
2135;5;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,26;No;106,81667;-6,20000;6719,7
2136;41;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Debit;128,44;No;106,81667;-6,20000;7259,2
2137;58;Jakarta;Mid End;No;No;Yes;No;No;No;Credit;65,39;No;106,81667;-6,20000;6801,6
2138;47;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,715;No;106,81667;-6,20000;7025,2
2139;18;Jakarta;High End;No;No;No;Yes;No;No;Debit;98,67;No;106,81667;-6,20000;6068,4
2140;23;Jakarta;Mid End;Yes;No;No;No;No;Yes;Debit;77,935;No;106,81667;-6,20000;6992,7
2141;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;24,895;No;106,81667;-6,20000;3350,1
2142;71;Jakarta;High End;No;No;Yes;No;Yes;Yes;Credit;128,245;No;106,81667;-6,20000;6631,3
2143;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;146,38;No;106,81667;-6,20000;8431,8
2144;33;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,78;No;106,81667;-6,20000;6775,6
2145;24;Jakarta;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;46,475;No;106,81667;-6,20000;7190,3
2146;56;Jakarta;High End;No;Yes;Yes;Yes;No;Yes;Credit;129,675;No;106,81667;-6,20000;7703,8
2147;37;Jakarta;High End;No;Yes;No;No;Yes;Yes;Credit;124,93;No;106,81667;-6,20000;3432
2148;43;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Credit;110,63;No;106,81667;-6,20000;3014,7
2149;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;32,955;No;106,81667;-6,20000;5450,9
2150;61;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;116,545;No;106,81667;-6,20000;7993,7
2151;17;Jakarta;High End;No;No;Yes;Yes;No;No;Pulsa;112,775;No;106,81667;-6,20000;7621,9
2152;41;Jakarta;High End;No;Yes;Yes;Yes;No;No;Debit;112,06;No;106,81667;-6,20000;6922,5
2153;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;84,24;No;106,81667;-6,20000;6351,8
2154;48;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Debit;140,53;No;106,81667;-6,20000;7792,2
2155;42;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Pulsa;71,175;No;106,81667;-6,20000;4132,7
2156;44;Jakarta;High End;No;No;Yes;No;No;Yes;Digital Wallet;117,52;No;106,81667;-6,20000;6176,3
2157;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;57,2;No;106,81667;-6,20000;5226
2158;27;Jakarta;High End;No;No;No;No;Yes;Yes;Debit;124,28;No;106,81667;-6,20000;2633,8
2159;27;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;110,24;No;106,81667;-6,20000;6957,6
2160;2;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;57,59;No;106,81667;-6,20000;4946,5
2161;19;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,87;No;106,81667;-6,20000;4218,5
2162;42;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;123,565;No;106,81667;-6,20000;3480,1
2163;66;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;117,065;No;106,81667;-6,20000;7556,9
2164;33;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Debit;142,87;No;106,81667;-6,20000;7351,5
2165;33;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Pulsa;70,98;No;106,81667;-6,20000;6918,6
2166;23;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,065;No;106,81667;-6,20000;4864,6
2167;32;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,675;No;106,81667;-6,20000;6098,3
2168;11;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;26,065;No;106,81667;-6,20000;6961,5
2169;68;Jakarta;Mid End;Yes;No;No;Yes;No;No;Debit;72,67;No;106,81667;-6,20000;6708
2170;20;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,61;No;106,81667;-6,20000;2756
2171;72;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;25,74;No;106,81667;-6,20000;6978,4
2172;60;Jakarta;High End;Yes;No;Yes;No;Yes;No;Debit;124,02;No;106,81667;-6,20000;5393,7
2173;32;Jakarta;High End;No;Yes;No;No;Yes;Yes;Digital Wallet;122,135;No;106,81667;-6,20000;3697,2
2174;46;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;31,785;No;106,81667;-6,20000;3169,4
2175;29;Jakarta;High End;No;No;No;No;No;No;Pulsa;97,435;No;106,81667;-6,20000;4527,9
2176;51;Jakarta;High End;No;Yes;Yes;Yes;No;No;Pulsa;113,555;No;106,81667;-6,20000;6368,7
2177;48;Jakarta;High End;No;No;No;No;No;No;Debit;91,845;No;106,81667;-6,20000;7179,9
2178;16;Jakarta;High End;No;Yes;No;No;No;No;Debit;95,225;No;106,81667;-6,20000;4711,2
2179;70;Jakarta;High End;No;Yes;Yes;Yes;No;Yes;Debit;128,31;No;106,81667;-6,20000;7256,6
2180;40;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;32,24;No;106,81667;-6,20000;3927,3
2181;5;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;31,59;No;106,81667;-6,20000;4135,3
2182;7;Jakarta;High End;No;No;No;No;No;No;Debit;90,805;No;106,81667;-6,20000;7151,3
2183;29;Jakarta;High End;No;Yes;Yes;Yes;No;Yes;Credit;130,715;No;106,81667;-6,20000;3971,5
2184;44;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;33,41;No;106,81667;-6,20000;3948,1
2185;10;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Debit;52,91;No;106,81667;-6,20000;2813,2
2186;55;Jakarta;Mid End;No;No;No;No;No;No;Debit;67,145;No;106,81667;-6,20000;6191,9
2187;52;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Debit;136,63;No;106,81667;-6,20000;6007,3
2188;10;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;111,735;No;106,81667;-6,20000;6398,6
2189;18;Jakarta;High End;No;No;No;No;No;No;Debit;98,28;No;106,81667;-6,20000;5239
2190;68;Jakarta;Mid End;Yes;No;No;Yes;No;No;Debit;75,725;No;106,81667;-6,20000;6006
2191;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;84,76;No;106,81667;-6,20000;6619,6
2192;2;Jakarta;Mid End;Yes;No;Yes;No;No;No;Pulsa;69,485;No;106,81667;-6,20000;4520,1
2193;41;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;25,675;No;106,81667;-6,20000;2614,3
2194;26;Jakarta;Mid End;No;No;Yes;Yes;Yes;No;Credit;57,785;No;106,81667;-6,20000;4004
2195;36;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;27,105;No;106,81667;-6,20000;7467,2
2196;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;148,265;No;106,81667;-6,20000;6294,6
2197;35;Jakarta;High End;No;No;No;Yes;No;Yes;Debit;116,805;No;106,81667;-6,20000;6428,5
2198;1;Jakarta;Mid End;No;No;Yes;Yes;No;No;Digital Wallet;71,565;No;106,81667;-6,20000;3850,6
2199;16;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;146,835;No;106,81667;-6,20000;3487,9
2200;49;Jakarta;High End;Yes;No;No;No;Yes;Yes;Credit;132,015;No;106,81667;-6,20000;6952,4
2201;54;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Digital Wallet;149,045;No;106,81667;-6,20000;5834,4
2202;18;Jakarta;Mid End;Yes;No;No;No;No;Yes;Pulsa;84,24;No;106,81667;-6,20000;3205,8
2203;36;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;104,52;No;106,81667;-6,20000;7207,2
2204;52;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;32,565;No;106,81667;-6,20000;7376,2
2205;8;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;123,175;No;106,81667;-6,20000;7156,5
2206;72;Jakarta;High End;Yes;Yes;No;Yes;Yes;Yes;Debit;137,15;No;106,81667;-6,20000;7194,2
2207;64;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;32,11;No;106,81667;-6,20000;7351,5
2208;22;Jakarta;Mid End;Yes;No;Yes;Yes;No;Yes;Digital Wallet;90,675;No;106,81667;-6,20000;4561,7
2209;60;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;78,26;No;106,81667;-6,20000;6966,7
2210;61;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;31,72;No;106,81667;-6,20000;6370
2211;24;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;135,395;No;106,81667;-6,20000;7556,9
2212;28;Jakarta;High End;No;Yes;Yes;Yes;Yes;No;Debit;120,77;No;106,81667;-6,20000;2648,1
2213;30;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;105,04;No;106,81667;-6,20000;5556,2
2214;2;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26;No;106,81667;-6,20000;6269,9
2215;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;97,63;No;106,81667;-6,20000;5356
2216;6;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,545;No;106,81667;-6,20000;2900,3
2217;24;Jakarta;Mid End;No;Yes;No;No;Yes;Yes;Debit;90,285;No;106,81667;-6,20000;5470,4
2218;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;150,865;No;106,81667;-6,20000;5725,2
2219;70;Jakarta;Mid End;No;No;No;Yes;No;Yes;Digital Wallet;52,065;No;106,81667;-6,20000;6571,5
2220;64;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;132,73;No;106,81667;-6,20000;8151
2221;72;Jakarta;High End;No;Yes;No;No;Yes;No;Pulsa;116,61;No;106,81667;-6,20000;7820,8
2222;44;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,87;No;106,81667;-6,20000;3651,7
2223;17;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,845;No;106,81667;-6,20000;5311,8
2224;9;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Digital Wallet;91,065;No;106,81667;-6,20000;6370
2225;24;Jakarta;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;69,68;No;106,81667;-6,20000;3870,1
2226;35;Jakarta;Mid End;No;Yes;No;Yes;Yes;Yes;Pulsa;98,865;No;106,81667;-6,20000;7122,7
2227;7;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Pulsa;98,41;No;106,81667;-6,20000;3835
2228;11;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,545;No;106,81667;-6,20000;4383,6
2229;20;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;105,885;No;106,81667;-6,20000;3140,8
2230;72;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;141,05;No;106,81667;-6,20000;8174,4
2231;72;Jakarta;High End;No;No;No;No;No;Yes;Credit;109,85;No;106,81667;-6,20000;8062,6
2232;15;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;130,195;No;106,81667;-6,20000;3334,5
2233;72;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;115,18;No;106,81667;-6,20000;7594,6
2234;0;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;No;Debit;68,315;No;106,81667;-6,20000;3351,4
2235;63;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Debit;136,24;No;106,81667;-6,20000;5259,8
2236;2;Jakarta;Mid End;No;Yes;No;No;Yes;No;Pulsa;76,7;No;106,81667;-6,20000;7553
2237;61;Jakarta;Mid End;No;Yes;No;No;No;Yes;Debit;83,265;No;106,81667;-6,20000;5201,3
2238;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,52;No;106,81667;-6,20000;3858,4
2239;28;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;79,17;No;106,81667;-6,20000;5006,3
2240;70;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,74;No;106,81667;-6,20000;5850
2241;34;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;151,125;No;106,81667;-6,20000;5228,6
2242;71;Jakarta;High End;Yes;No;No;No;No;No;Credit;104,91;No;106,81667;-6,20000;5957,9
2243;70;Jakarta;Mid End;Yes;No;No;No;No;Yes;Debit;84,76;No;106,81667;-6,20000;8210,8
2244;52;Jakarta;High End;Yes;No;Yes;Yes;No;No;Debit;109,265;No;106,81667;-6,20000;7928,7
2245;69;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Credit;103,285;No;106,81667;-6,20000;6745,7
2246;11;Jakarta;High End;No;No;Yes;No;No;No;Digital Wallet;101,4;No;106,81667;-6,20000;6351,8
2247;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,805;No;106,81667;-6,20000;6376,5
2248;20;Jakarta;High End;Yes;No;Yes;Yes;No;Yes;Credit;122,59;No;106,81667;-6,20000;3346,2
2249;61;Jakarta;High End;Yes;No;Yes;No;Yes;Yes;Pulsa;138,385;No;106,81667;-6,20000;6294,6
2250;56;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Debit;137,085;No;106,81667;-6,20000;5475,6
2251;30;Jakarta;High End;Yes;Yes;Yes;Yes;No;No;Credit;123,5;No;106,81667;-6,20000;4676,1
2252;28;Jakarta;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;70,59;No;106,81667;-6,20000;6852,3
2253;5;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,065;No;106,81667;-6,20000;2683,2
2254;12;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;26,065;No;106,81667;-6,20000;6494,8
2255;67;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;137,02;No;106,81667;-6,20000;7365,8
2256;29;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;67,08;No;106,81667;-6,20000;7143,5
2257;55;Jakarta;High End;No;No;No;No;No;Yes;Debit;111,15;No;106,81667;-6,20000;8334,3
2258;52;Jakarta;High End;Yes;No;Yes;No;Yes;No;Pulsa;118,625;No;106,81667;-6,20000;6201
2259;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;150,475;No;106,81667;-6,20000;6718,4
2260;58;Jakarta;High End;No;Yes;No;Yes;Yes;No;Credit;123,11;No;106,81667;-6,20000;7348,9
2261;35;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,48;No;106,81667;-6,20000;4893,2
2262;56;Jakarta;High End;No;Yes;Yes;Yes;Yes;No;Debit;129,87;No;106,81667;-6,20000;7592
2263;24;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;27,43;No;106,81667;-6,20000;5678,4
2264;70;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;26,065;No;106,81667;-6,20000;5830,5
2265;2;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;103,935;No;106,81667;-6,20000;6776,9
2266;68;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Credit;139,295;No;106,81667;-6,20000;5621,2
2267;12;Jakarta;High End;No;No;Yes;No;Yes;No;Pulsa;116,415;No;106,81667;-6,20000;3022,5
2268;63;Jakarta;High End;No;Yes;No;No;No;No;Debit;106,015;No;106,81667;-6,20000;6474
2269;33;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Digital Wallet;75,985;No;106,81667;-6,20000;5558,8
2270;69;Jakarta;High End;No;Yes;No;No;Yes;Yes;Credit;124,345;No;106,81667;-6,20000;6826,3
2271;60;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;104,78;No;106,81667;-6,20000;7367,1
2272;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;147,03;No;106,81667;-6,20000;6900,4
2273;11;Jakarta;Mid End;No;No;No;No;No;Yes;Digital Wallet;76,635;No;106,81667;-6,20000;5044
2274;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,415;No;106,81667;-6,20000;5158,4
2275;34;Jakarta;High End;No;No;No;No;No;Yes;Debit;102,635;No;106,81667;-6,20000;2696,2
2276;65;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Debit;136,565;No;106,81667;-6,20000;7464,6
2277;50;Jakarta;High End;Yes;Yes;Yes;No;Yes;No;Debit;132,47;No;106,81667;-6,20000;5439,2
2278;15;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,675;No;106,81667;-6,20000;5359,9
2279;72;Jakarta;High End;Yes;Yes;Yes;No;Yes;Yes;Debit;143,39;No;106,81667;-6,20000;7514
2280;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;150,28;No;106,81667;-6,20000;7322,9
2281;55;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,155;No;106,81667;-6,20000;6822,4
2282;23;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;33,28;No;106,81667;-6,20000;7720,7
2283;56;Jakarta;Mid End;Yes;No;Yes;No;No;Yes;Debit;89,375;No;106,81667;-6,20000;8057,4
2284;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,87;No;106,81667;-6,20000;2613
2285;38;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;No;Digital Wallet;91,78;No;106,81667;-6,20000;6490,9
2286;11;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,26;No;106,81667;-6,20000;3295,5
